nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
609,netral,Monsta X - All in terkejut-kejut diriku 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
610,netral,Aku nggak bisa negur pake bahasa yang baik enaknya gimana ya supaya nggak tersinggung juga -__- 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
611,netral,"aku tdk modus, tp aku senang jiwa mam 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
612,netral,Oh ye kee. Terkejut pulak jumpa kau. 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
613,netral,kok aku jdi takut juga ya 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
614,netral,Awwww [mrsa malu] 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
615,netral,Air putih aja disemutin coba heran aku wkwk 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
616,netral,"Ya gausa sampe ngatain juga kali, julid amat heran 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
617,netral,"Memang betul, tp pemerintah tak mau ambil resiko,layaknya virus corona...ga semua warga wuhan terpapar virus, tp kalo situ tau ada warga wuhan di sebelah situ sendiri...bakal cabut juga, takut ketularan :v 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
618,netral,"Aku kini basah kuyup, memikirkan kita hingga gugup, yang beriringan namun tak membentuk 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
619,netral,nana mirdad kalo ngaca terpesona sama muka sendiri g ya 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
620,netral,"Drama, psychopath diary. Tapi bagi aku cerita dia meleret sangat. Penat tunggu huhu 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
621,netral,"Hai nder terimakasih ya tapi plis siapa sih yang mau bawa penyakit, tolong kata2 nya sebagai fans dan sebagai orang yang merasa yang kamu sebut jujur aku tersinggung, aku datang ke indo cek semua badan dan sehat,sampai indo aku cek lagi sapai paru2 semua dan vaksin dan aku sehat,thx 😕",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
622,netral,Terkejut saya ada stranger ws time ceni 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
623,netral,Wkwk ngeri sampe mimisan gtu :D tp film jepang memang selalu dibuat ada saat2 terakhir gtu kan wkwk 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
624,netral,Iyaaa kaan huhuhu asli takut bgt mau bimbingan 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
625,netral,"Pengen punya anak, tapi aku tkt bahkan gmw nikah, takut jd toxic parents buat anakku nanti, aku wouldn't do that 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
626,netral,Ingin rasanya kembali menjadi anak kecil nga pernah ngalamin momen senang kembali kecuali ketika waktu sd dan cuma masa masa sekolah masa masa indah terjadi 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
627,netral,Gugup bgt apa yak 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
628,netral,"Hiks. Mereka yang ngeroom di oy0, aku yang kesal wkwk. Bisa geleng2 kepala aja ka wkwk 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
629,netral,iiiiih jijik 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
630,netral,"bagus si bagus zatin, tapi ntar kalo deketin cewe gugup 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
631,netral,wah ak hampir tertipu 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
632,netral,"aku punya temen yang mukanya berminyak parah tp ga pernah mau di lap in pdhl waktu itu aku udh nyoba nawarin oil control punyaku but she said no. aku ga ngerti tp dia merasa mukanya glowing with that looks, is it just me or emg it looks weird? krn aku kaya risih aja dk why(?) 😕",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
633,netral,Hal apa yang membuatmu gugup? Pas Kasih tau mamak tupperware hilang 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
634,netral,Siapa yang beli 5 m saya dkasih pun gamau kayanya agak ngeri berasa memelihara kucing berkaki 4 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
635,netral,dia takut mbakx berpaling ke kaputen 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
636,netral,Cukup terkejut lalu bilang aku gamau wkwkw 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
637,netral,"Jan suudzon dulu mas sm penyakitnya, takut dia tersinggung 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
638,netral,Selalu rasa okay je single tapi penat ah single. So jalan terbaik nak main tinder. 😛 Bye,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
639,netral,"Part terbaik: doi main ke rumah w, pacar w nelepon. Anjir gue panik. Gue jawab gugup, di depan doi juga gue gugup. 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
640,netral,"Gausa minta maaf lel sama dia mah, tumben apa chat ke org baik ga bawa binatang. Heran, napa sama aku sering chat nya sering bawa binatang ya:3",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
641,netral,wkkw skali2 ben rodo ngeri bro 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
642,netral,iy kan ak suka ngeliatin knp km suka senyam senyum liatin hp ak kan mau muda juga 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
643,netral,Nampak penat sangat tu 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
644,netral,Ahh aku feel you. Kadang2 penat berdebat dengan orang macam ni 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
645,netral,"Wah hshshahaha rumput mana u rembat? Amboi senang nau open rumput fresh tu. Bagi dorang makan rumput, aku makan lamb chop depan dorang dengan u skali 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
646,netral,"hari lain bukan tak sempat, kdang penat. tidur awal 😴",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
647,netral,"lelaki rupanya masih perhatian padahal Raira sudah berbuat kesal. Memang manusia itu membingungkan, ya? Raira paham jikalau pakaiannya basah. Ia pun merasa tidak nyaman dengan pakaiannya, terutama di bagian punggung. Akan tetapi, ia (cont.) 😕",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
648,netral,wkwkwk... Idi0t diblokir takut?? 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
649,netral,"Ini adalah pertama kalinya sebagai MC, jadi ketika memegang mic aku semakin gugup dan malah terlihat bergetar. Itu sebabnya aku mencoba untuk menegangkan kakiku (agar tebih tegak), tapi kemudian kakiku malah gantian yang bergetar 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
650,netral,21 km cuiiii.... Ngeri penyelenggaranya... 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
651,netral,"Tapi itu cakep kok, aku pengen potong pendek tapi takut kependekan 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
652,netral,Ah jangan kenal. Malu maluin ajj 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
653,netral,"emosiiiiii anjjj, tapi retweet ah biar mutualku pada tertipu hahhahaha 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
654,netral,enggak sih tapi kalo banyak banget ya risih(?) 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
655,netral,Wadawww ngeri euy 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
656,netral,"Kalo maneh nonton di bioskop, maneh gakan terkejut baca komik ternyata raftel itu laugh tale, kalo urg beruntung sih gak nonton di bioskop jadi komik nya tetep surprise hahaha 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
657,netral,Awokok syukur aku ga 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
658,netral,"Kenapa sekarang nampak macam takut je, masa pukul budak driver tu buat main terrer nampak 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
659,netral,"ckp senang je mcm mana kalau orang tu betul2 tak mampu .. jangan nak bongkak kalau ckp, rezeki kita lain2 tak semua orang senang bang .. 😕",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
660,netral,Astagfirullah hampir tertipu 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
661,netral,Syukur...klo normal 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
662,netral,Aku takut kalo ombre lipstik kek ginj ga cocok sama warna kulitku yang gelap 😕,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
663,netral,Style makan dan selera aku dan bapakek sama tapi aku tetep tersinggung kalo dimirip miripin sama bapakku 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
664,netral,"Suka heran kenapa aing kalo pagi , jogging pake baju sport , sepatu , bandana , terus keringetan ngucur ke muka . Keren banget ya Allah 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
665,netral,"Ketika kamu kecewa dengan seseorang yang selama ini kamu anggap baik, ingatlah satu hal: Dia juga manusia 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
666,netral,IH JADI MALU >___< 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
667,netral,Gugup depan umum 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
668,netral,BRISIK BGT HERAN 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
669,netral,Penat hidup single ke HAHAHAH 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
670,netral,Syukur gk gw doang yang mikir gini 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
671,netral,jangan terkejut ah char kalau nampak muka saya di tiang lampu 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
672,netral,"Aku mohon, sekali lagi aku bukan maksud apapun. Mohon maaf kalo memang ada yang gak senang. Aku juga awalnya gak sangka bakalan serame ini. Dont judge, aku syg kalian... 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
673,netral,Pas ngeri ngeri sedep 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
674,netral,h-hai ak zahra [gugup] 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
675,netral,Ntar aku kalo deketin cewe gugup 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
676,netral,Kok ngeri gitu faa 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
677,netral,Wkwk.. Takutnya aku nyinggung perasaan orang.. soalnya udah ada yang tersinggung 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
678,netral,Terpesona suara gemes seongmin jadi pada lupa suara woobin tuh..... Astagfirullah 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
679,netral,Jangan saya gugup haha 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
680,netral,mak suruh aku tidur sampai pukul 2 😛 senang takyah buat sarapan. chawlu geng,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
681,netral,"kan aku jadi gaenak sm mas crush kalo ngechatin dia mulu, takut dia risih 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
682,netral,Seru-seru bangga gitu akhirnya lega dia setelah mendem beberapa lama 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
683,netral,Terinspirasi dengan twit twit orang beken ..sehingga di aplikasikan dalam hidup sehari hari 🤔 Merasa bangga bisa memainkan hati 🤔 Tapi lupa hidup ini tidak selamanya bisa bersandiwara ...siapa menanam pasti akan memanenya itulah hukum alam,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
684,netral,Iya ngeri aja wkwk 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
685,netral,"Bikin stres, tp nagih. Heran. 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
686,netral,Good idea for batho senang metsi jwalo ka rona Qwaqwa 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
687,netral,Dito butuh banget klarifikasi hidup setelah jadi Artis mah beda. Gue follow doi dari followernya masih 6K and liat dia jadi kayak skarang bangga banget. 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
688,netral,Heran gw..malah nyebar kemana2 nanti nya 😕,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
689,netral,DIA KLO GUGUP LUCU BANGET DONGG AGGDAKDGGSAHDGS MONANGES 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
690,netral,"malem malem gini tbtb temen ngirim file word dengan judul ""UTS GEO BENCANA 2020"" fyuh terkejut, untung blm tidur coz disuru ngetag geomer wilayah kajian di pulau sumatera, rebutan dah tu sekelas, oke aku tag Kab. Lampung Utara. 😛",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
691,netral,Puas giler aku dengar youtuber komen tentang isu artis kt malaysia nie ha 😛,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
692,netral,"Udah pada mengakar ya kalian bencinya. Gue sebel sih sama geledek semuanya dan konten2nya. Tapi kali ini, lagunya upgrade dari yang sebelumnya, lebih berima dan oke. Coba di dengerin dulu, objektif sekali2 walaupun benci. Terlepas dari latar belakang yang rame kemarin 😠",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
