nomor_baris,file_sumber,tweet,label_saat_ini,label_seharusnya,tingkat_keyakinan,alasan,status
4750,netral,2026 masih nonton ini  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4751,netral,"Dulu slalu nungguin ini,, sampe kerjaan rumah nggak ada yang kelar <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4752,netral,2026 hadirrr <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4753,netral,Tatap mata ojan <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4754,netral,Tatap mata ojan <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4755,netral,2026 Januari tagal 7  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> aku masih nonton,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4756,netral,Dlu setiap pulang sekolah nonton ini..  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4757,netral, <Wajah Menangis Gembira>  Bagas Ernanda  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4758,netral,"Ternyata sebelum katakan putus, Ricky Komo ada di Sketsa <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4759,netral,Biasanya kera sakti lalu sketsa selanjutnya  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4761,netral,Acara favoritku dulu  <Wajah Menangis Gembira>  <Wajah Menangis> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4762,netral,Yang nonton 2025 ada gak  <Wajah Menangis> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4763,netral,13:53 berasa lihat diri sendiri  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4764,netral,13:53 adegan ini berasa lihat diri sendiri  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4765,netral,Siapa d sini yang nonton d tahun 2025 <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4766,netral,Tonton masa bocil skrg dah kerja <Wajah Menangis Kencang> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4769,netral, <Wajah Menangis Gembira>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  Bagas Ernanda  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4771,netral,Masih nonton di 2025 <Api> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4772,netral,Tatap mata Ojan  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4773,netral,Tiba tiba muncul di beranda  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4775,netral,"waktu gue kelas 6 sd 2009   sampe kelas 9
tahun 2012 - 2013
 <Wajah Menangis Gembira>  <Wajah Menangis Gembira> 
kangen bjir
sama trans 7  dulunya tv7   tv one dulunya lativi   mnctv dulunya  tpi",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4776,netral,2025 yang masih nonton  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4777,netral,"TATAP MATA OZAN <Wajah Memerah Tersipu>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> 
Ozan umuran brpa skrg",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4778,netral,Adain lagi dong <Wajah Menangis>  <Wajah Tersenyum Dengan Mata Tersenyum> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4779,netral,6:46  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  kok ada patkai,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4780,netral,"Thn brapa ya ini,  keliatannya aku wktu msih sd deh <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4781,netral,"Wktu nonton BTS sama lapor pak setiap lihat surya seperti prnh lihat dilihat tv smpai skrg kepikiran tapi lupa lihatnya dimana, oh trnyata surya prnh main di sketsa <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4782,netral,Dulu waktu kecil nonton ini gak  tidur  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4783,netral,Jangan lupa saksikan SUCI 11 setiap hari Jumat pukul 21:30 hanya di Kompas TV! <Wajah Tersenyum Dengan Kacamata Hitam> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4784,netral,mic penonton tambahin min  <Tertawa Terpingkal-Pingkal>  <Tertawa Terpingkal-Pingkal> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4787,netral,Kok bisa kepikiran film yutub anjir <Wajah Menangis Kencang> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4789,netral,Sdh di ulang ulang brapa kali tetap aja lucu <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4790,netral,Ampun bisa bisanya drama yutub jadi bahan materi dan lucu <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4791,netral,"YATIM : YAWA TIMUR
.
tetott, miss kayaknya gak kena  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4792,netral,bang Gilberto sedang memasak <Api> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4793,netral,Pas bagaimana mau fyp  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4794,netral,"Dari episode 1 sampe sekarang,
Cuman Arif Bratta yang beneran niat nulis materi buat tampil di Tv  <Tangan Isyarat Ok> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4795,netral,Dipikir diamati yang karirnya lebih sukses di dunia hiburan kebanyakan dr SUCA ya drpd SUCI  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  pake ada acara juri ngasih duit motor rumah,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4796,netral,Arif Brata diundang lg ya <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4797,netral,Performance call back nya Arif Brata di season nya masih jadi salah satu performance paling pecah di SUCI  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4798,netral,SPECIAL PERFORMANCE yang menunjukkan kualitas senior  <Api> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4799,netral,Materi alur film kayanya dapet di podcast ABG <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4800,netral,Dan sama sama solo dua joko ini <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4801,netral,Coki tanpa muslim cuma mas mas minta tepuk tangan  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4802,netral,Gue juga kesini karna cokii <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4803,netral,kapan lagi akun YouTube pemerintah rame  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4804,netral,Pengen nonton paman Coki off air  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4805,netral,Lah video bang Pandji dihapus <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4806,netral,cari juga <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4807,netral,Uncle Mode amann  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4809,netral,Komedi aman ala uncle coki  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4810,netral,"Coki mode ""baik""  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4811,netral,ga berubah² dari SUCI 4 sepuluh tahun yang lalu  <Bom>  <Bom>  <Bom>  <Bom> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4812,netral,Boleh tepuk tangan  <Tepuk Tangan> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4813,netral,"9:22 bangke aku ngebayangin lagih, jadi ngakak <Tertawa Terpingkal-Pingkal> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4814,netral,"Ungkapan kegelisahan yang tertunda, tertuang dalam selimut untaian kata"" dalam komedi , santai bro  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4815,netral,coki mode suci <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4816,netral,nirina zubir <Hati Merah> tambah tua  <Api>  <Api> rambutnya,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4817,netral,1:55 apa cuma aku yang sadar cewek yang baju pink jilbab pink <Wajah Menangis> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4818,netral,Mbak Nirina  <Hati Merah> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4819,netral,ambune kyo batang <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4820,netral,"Dana favorit gw dlu.. tp KLO lu ngikutin dia lu tahu,,, kepleset pas roasting ... Ernest KLO gak slh dlu..8 th yang lalu <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4821,netral,Raine mirip Tukul  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4824,netral,Sumedang hadir <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4825,netral,Duduk dipundak pilot  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4827,netral,Play boy akreditasi A <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4828,netral,Sambo muda ikut suci wkwkw <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4830,netral,Klo jadi pejabat fiks generasi ganjar  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4831,netral,Di mana ya letak lucu nya  <Wajah Masker Medis> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4832,netral,Berakreditasi A <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4834,netral,Bang coba nonton bang Rizki Aulia coba nonton video parodi emang <Hati Merah>  <Hati Merah>  <Wajah Tersenyum Dengan Mata Tersenyum> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4835,netral,4 : 09 steak polar bear itu steak beruang kutub <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4836,netral,Mega harus latihan keras ada saingan. <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4837,netral,Cw jadi jadian vs  cwo  tulen <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4838,netral,Kasih liat yang batminton banci bang <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>  <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4839,netral,Bos react dangdut koplo biar dangdut koplo Jawa timur di minati orang bule. .matur nuwun bos <Tangan Merapat Berdoa> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4840,netral,"Assallamualaikum bang, bang coba bikin reaksi org indo takut sama jarum suntik bang <Tertawa Terpingkal-Pingkal>  <Tertawa Terpingkal-Pingkal> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4841,netral,"Cmn di indo waria hadir dibiarkan n gak di bully , cmn untuk menghibur diacara lomba2 17agustusan  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira> ",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4844,netral,Pas nonton video itu sendirian sekitar sebulan yang lalu perut terasa kram. Tapi sekarang nontonnya ditambah ada kalian bikin guling2 <Tertawa Terpingkal-Pingkal>  <Tertawa Terpingkal-Pingkal> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4846,netral,"Cukup menghibur.
Ditunggu buat konten bareng teman2 ini yang lainnya Uda  <Wajah Menyeringai Dengan Mata Tersenyum> .",netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4847,netral,Ada yang bilang hileud cau dong  <Wajah Menangis Gembira>  wkwwkk,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4848,netral,Uda nonton berulang pun msih ngakak <Wajah Menangis Gembira> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4849,netral,Jangan lupa komen.. <Wajah Menyeringai Dengan Mata Tersenyum> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4850,netral, <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  <Wajah Menangis Gembira>  komen biar ketauan kl udah nonton...,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4853,netral,Itu judul.lagunya apa y d iklan AQ nonton sampe hbis <Wajah Menangis Kencang>  <Wajah Menangis Kencang>  <Wajah Menangis Kencang> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4854,netral,Kang itu silvia bgemana yakk? <Wajah Menyeringai Dengan Mata Tersenyum>  <Wajah Menyeringai Dengan Mata Tersenyum> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4856,netral,Walaupun ngk first yang penting komen kak  <Tertawa Terpingkal-Pingkal> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4859,netral,aku ikut mewek <Wajah Menangis>  <Wajah Menangis> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4860,netral,Semua nangis <Wajah Menangis> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4861,netral,Pertama aku nggak nangis tapi pas mau April sampai terakhir  <Wajah Menangis Kencang> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
4862,netral, <Wajah Menangis Kencang> aku jadi terharu <Wajah Menangis Kencang> ,netral,ambiguous,Rendah,"Error: ""Could not resolve authentication method. Expected",PERLU_REVIEW
